IDSTUD;ITSEX;IDBOOK;ASBG01;ASBG03;ASBG04;ASBG05A;ASBG05B;ASBG05C;ASBG05D;ASBG05E;ASBG05F;ASBG05G;ASBG05H;ASBG05I;ASBG05J;ASBG05K;ASBG06;ASBG07A;ASBG07B;ASBG08A;ASBG08B;ASBG09A;ASBG09B;ASBG09C;ASBG09D;ASBG09E;ASBG09F;ASBG09G;ASBG09H;ASBG10A;ASBG10B;ASBG10C;ASBG10D;ASBG10E;ASBG10F;ASBG11A;ASBG11B;ASBG11C;ASBG11D;ASBG11E;ASBG11F;ASBG11G;ASBG11H;ASBG11I;ASBG11J;ASBR01A;ASBR01B;ASBR01C;ASBR01D;ASBR01E;ASBR01F;ASBR01G;ASBR01H;ASBR01I;ASBR02A;ASBR02B;ASBR02C;ASBR02D;ASBR02E;ASBR03A;ASBR03B;ASBR03C;ASBR04;ASBR05;ASBR06A;ASBR06B;ASBR07A;ASBR07B;ASBR07C;ASBR07D;ASBR07E;ASBR07F;ASBR07G;ASBR07H;ASBR08A;ASBR08B;ASBR08C;ASBR08D;ASBR08E;ASBR08F;ASDAGE;TOTWGT;SENWGT;JKREP;JKZONE;ASRREA01;ASRREA02;ASRREA03;ASRREA04;ASRREA05;ASRLIT01;ASRLIT02;ASRLIT03;ASRLIT04;ASRLIT05;ASRINF01;ASRINF02;ASRINF03;ASRINF04;ASRINF05;ASRIIE01;ASRIIE02;ASRIIE03;ASRIIE04;ASRIIE05;ASRRSI01;ASRRSI02;ASRRSI03;ASRRSI04;ASRRSI05;ASRIBM01;ASRIBM02;ASRIBM03;ASRIBM04;ASRIBM05
50950306;2;11;2;2;1;2;1;1;2;1;2;1;1;1;2;1;1;2;2;2;2;1;2;1;3;2;1;1;1;1;1;1;1;1;1;2;2;4;4;4;3;4;4;4;4;1;1;2;1;1;2;4;1;2;2;1;1;9;2;1;1;4;1;1;1;2;2;1;3;1;1;1;2;1;2;1;1;3;3;2;10.08;12.759225;0.080002;0;62;475.01851;457.56192;481.10408;481.8985;476.40344;475.53643;470.55253;535.94029;480.00254;492.60353;509.8691;471.38947;481.05305;504.93102;500.53198;468.54547;500.10589;470.89402;456.56253;434.27618;447.28406;522.60628;449.78542;435.95425;453.39742;3;2;3;3;3
50950307;2;12;2;1;2;1;2;1;1;1;1;1;1;1;2;2;5;3;4;2;2;1;2;1;3;1;1;1;1;1;1;1;2;1;1;4;4;4;3;4;4;1;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1;4;2;2;1;2;1;1;1;2;1;1;2;2;2;1;1;1;10.08;12.759225;0.080002;0;62;438.93586;449.22355;374.15343;389.3604;389.51136;387.52759;351.47555;426.54446;429.85736;398.09614;395.30382;389.10295;405.76338;427.09882;410.88706;417.14066;430.05592;393.13335;420.75887;418.63334;440.3962;429.59607;413.69238;400.14094;438.18035;2;2;1;1;1
50950308;2;4;2;3;2;2;1;1;1;2;1;1;1;1;1;2;5;3;4;2;2;1;1;2;1;1;1;2;1;2;4;2;4;4;1;1;4;1;4;4;1;1;4;4;4;1;2;1;2;1;1;1;1;1;4;1;1;4;1;2;1;1;4;3;4;4;4;4;1;4;4;4;4;4;1;1;1;4;4;4;10.42;12.759225;0.080002;0;62;480.66017;482.64932;425.36817;465.63844;504.34138;473.99407;508.05834;472.18945;496.66864;489.32944;487.95696;525.58198;484.70393;543.46633;496.19374;480.18703;465.19448;490.38995;474.71424;491.8995;461.50658;469.45835;510.47352;455.97687;491.28809;3;3;2;2;3
50950309;2;13;2;3;3;2;1;2;1;2;1;1;1;2;2;2;5;3;3;2;2;1;1;1;2;1;1;1;1;1;1;1;3;2;1;2;1;1;3;4;3;3;4;4;3;3;2;1;1;3;2;1;2;2;2;3;4;4;3;2;2;1;1;1;2;2;2;2;1;3;2;1;2;2;1;1;3;1;3;4;11.25;12.759225;0.080002;0;62;504.6842;489.58491;527.96858;529.9253;480.44598;418.12052;549.45998;525.60757;446.35975;513.02842;473.39768;540.05711;534.5113;489.25437;476.49463;496.48001;504.64446;523.67625;507.6133;475.43879;488.10005;502.40804;462.0793;482.52819;496.13292;3;3;3;3;3
50950310;2;5;2;2;3;2;1;1;1;2;1;2;1;2;1;2;5;3;3;1;2;1;1;1;1;1;1;2;1;2;1;1;4;2;1;3;4;2;4;4;4;4;4;4;4;2;2;1;2;3;3;1;3;3;1;1;1;3;4;2;2;1;1;2;2;1;3;3;3;3;3;1;1;1;1;1;4;4;4;4;9.58;12.759225;0.080002;0;62;625.67998;598.71619;620.29605;603.88881;557.13793;632.0314;598.42835;615.3841;572.07896;595.18809;645.34702;623.07684;646.65923;656.56683;604.35444;603.65487;586.58254;560.90236;592.67267;552.8283;657.09961;629.29884;603.22151;660.12873;594.81844;5;4;4;4;4
50950311;2;6;2;4;1;1;1;1;1;1;1;1;1;1;2;2;5;4;4;2;2;1;1;1;1;1;1;1;1;1;1;1;4;2;1;4;4;4;4;4;4;4;4;4;3;3;3;3;2;3;2;1;4;2;3;4;4;3;3;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11.42;12.759225;0.080002;0;62;463.07967;473.5423;451.68454;465.77279;443.72469;410.83167;489.67056;482.71715;447.63125;478.48292;443.86135;505.1269;463.35518;433.487;470.92516;396.55135;446.67443;460.28843;391.1179;454.25489;440.70385;479.5508;478.24682;432.17363;473.21931;2;2;2;2;2
50950314;1;8;1;1;3;1;1;2;1;2;1;2;2;1;1;2;5;3;3;3;3;2;1;1;2;2;2;1;2;2;1;2;1;1;1;4;4;4;4;4;4;4;4;4;4;2;2;2;2;2;3;1;1;1;2;1;2;3;3;1;1;1;1;2;1;1;2;1;4;2;2;1;1;2;1;1;2;4;4;4;10.33;12.759225;0.080002;0;62;501.35145;470.07717;483.79075;518.99582;460.56604;463.91268;524.42495;488.35162;501.26761;507.19176;458.43803;487.12462;469.51153;487.80602;464.70468;517.73602;493.92939;515.55072;487.60423;490.1902;496.11332;507.5455;517.03815;477.42936;510.00942;3;2;3;3;2
50950315;1;14;1;1;2;2;1;2;1;2;1;1;1;1;2;2;1;2;4;2;3;1;2;1;3;2;1;2;1;3;1;1;1;2;1;4;4;4;4;4;4;4;4;4;4;2;2;2;2;2;3;1;1;1;2;1;1;3;3;1;1;1;1;1;3;1;1;4;4;3;2;1;3;3;3;1;1;1;3;3;10.33;12.759225;0.080002;0;62;435.7746;464.05789;461.89347;457.13136;429.33268;452.35;456.44391;446.61084;442.5665;447.59583;459.97785;449.66009;434.92589;458.06045;401.60184;442.2394;478.41246;479.54328;465.30804;402.84784;441.15145;478.72146;473.75889;465.1703;421.33972;2;2;2;2;2
50950316;1;9;1;1;3;9;2;2;1;2;1;2;1;1;1;9;5;2;1;2;2;1;1;2;2;4;3;1;3;1;1;2;3;2;4;2;3;9;4;4;3;2;3;3;3;2;2;3;2;2;2;3;2;3;1;2;3;4;1;1;2;3;1;4;2;3;1;2;3;4;3;2;1;2;1;3;3;2;9;2;9.83;12.759225;0.080002;0;62;380.46528;361.84865;383.50824;430.89535;319.32729;432.40369;394.56184;419.22777;375.0972;435.16268;393.7065;378.56051;360.6452;358.00709;420.29844;363.86017;421.86687;395.8019;415.12293;435.7904;326.32085;328.03975;310.43202;311.22377;357.18626;1;1;1;2;1
50950317;1;15;1;3;2;1;1;1;1;2;1;2;2;1;1;2;5;3;1;3;3;1;1;2;3;1;3;3;1;1;1;1;2;1;1;4;4;4;4;4;2;4;4;4;4;1;1;1;1;1;2;1;1;1;2;2;2;4;4;1;1;3;1;3;1;1;1;2;4;1;1;1;1;4;3;2;4;4;4;4;10.67;12.759225;0.080002;0;62;433.45806;437.33852;445.67368;390.19496;416.26955;445.80592;441.75806;430.69983;494.24932;415.60408;423.51141;412.60777;402.57654;485.25224;425.39795;454.28011;445.88288;434.20512;432.60173;463.95747;455.56469;444.49839;434.36543;433.73128;483.17246;2;2;2;1;2
50950318;1;16;1;3;2;1;1;1;1;1;1;1;1;1;1;2;4;1;1;2;3;1;1;1;2;1;2;2;1;2;2;1;2;1;1;3;4;1;4;3;1;4;3;3;3;2;1;1;2;1;4;1;1;1;1;1;1;1;1;1;3;2;1;1;2;2;1;1;3;2;2;2;1;2;2;2;1;2;1;2;9.67;12.759225;0.080002;0;62;518.15044;477.46985;458.8013;460.97634;456.91521;512.31073;502.37261;485.11756;443.83553;494.46126;500.74082;473.18195;524.86951;422.74556;501.92527;479.9902;481.97668;477.45731;534.66796;492.46681;517.42602;501.7237;499.45471;545.85065;493.15156;3;3;2;2;2
50950319;1;1;1;3;2;1;1;2;1;1;2;1;1;2;1;2;5;3;2;2;2;1;2;1;2;1;1;2;1;2;2;1;2;1;1;2;4;1;4;3;3;1;3;3;4;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;3;2;2;1;4;3;2;1;1;3;1;1;4;4;4;4;10.5;12.759225;0.080002;0;62;531.12715;572.48132;565.92184;568.58306;555.33723;529.87301;594.20166;502.99971;554.92758;555.24308;508.45141;565.61483;497.55816;548.21895;554.45084;518.51814;540.67439;535.62543;581.93472;555.14861;537.66625;561.47625;531.84593;602.04202;534.71388;3;4;4;4;4
50950321;1;2;1;3;2;1;1;2;1;2;2;1;2;2;2;2;2;2;3;3;3;1;1;1;4;3;1;2;4;2;1;1;1;1;1;3;3;3;4;3;3;4;4;4;4;1;1;9;1;1;2;2;1;1;3;2;1;2;1;2;2;2;1;2;2;2;2;1;4;1;2;1;1;2;2;2;1;4;4;3;10.17;12.759225;0.080002;0;62;503.21593;473.91179;542.37846;461.90472;510.84904;499.4078;488.91321;528.09503;513.30959;494.55808;494.97733;486.90014;517.18261;466.52268;475.38873;518.6533;490.74369;472.46377;502.53788;518.80334;494.32843;461.97992;448.88901;502.15134;529.50083;3;2;3;2;3
50950322;2;3;2;2;5;1;1;2;1;2;1;1;1;2;2;2;5;1;1;2;3;1;1;1;3;2;1;1;1;3;3;2;3;9;1;4;4;4;4;4;4;4;4;4;4;3;2;2;3;2;1;1;1;1;1;2;1;1;1;1;2;1;3;1;2;1;1;3;3;1;1;1;1;1;1;1;2;3;1;3;10.58;12.759225;0.080002;0;62;479.82859;491.87535;450.48778;495.98557;530.24178;470.75485;492.1861;486.4662;467.57771;484.95223;463.20435;463.49627;494.95937;502.0448;474.05668;511.57267;466.88099;511.73736;481.93514;482.56423;589.58796;506.62887;532.10924;505.96563;511.34486;3;3;2;3;3
50960103;2;9;2;2;9;1;1;1;1;1;1;1;1;1;2;1;5;4;3;3;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;4;1;1;4;4;4;4;4;4;4;1;1;1;1;1;1;1;1;2;3;1;1;1;1;2;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11.33;11.461451;0.071864;0;72;446.00386;444.97909;441.20088;378.47034;418.12655;428.14736;409.41703;430.9475;421.99157;418.39744;455.22934;419.24515;472.15941;378.67439;419.32086;433.37358;376.34884;427.65098;416.52981;412.49687;484.81992;399.4739;438.95738;421.52918;434.83815;2;2;2;1;2
50960104;1;16;1;4;9;1;1;1;1;1;1;1;1;2;1;1;5;1;2;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;2;4;1;4;4;1;4;4;4;4;4;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;2;9;1;1;1;1;2;1;1;1;9;9;1;9.83;11.461451;0.071864;0;72;445.01189;447.99803;443.91069;471.51373;457.53462;458.81612;435.89282;452.54165;461.82538;464.74191;414.61303;442.90133;409.55841;448.50779;419.618;439.46142;440.6571;437.23977;449.95655;423.78998;420.16574;460.60765;437.85333;469.48691;411.01291;2;2;2;2;2
50960105;2;17;2;3;2;2;1;1;1;2;2;1;1;2;1;2;5;2;4;3;1;3;3;2;2;3;2;1;4;2;3;2;1;2;2;2;3;4;3;3;1;2;3;3;2;2;3;9;1;2;2;2;9;4;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;10.08;11.461451;0.071864;0;72;393.93773;429.23788;430.53489;401.34285;421.84036;417.07074;448.30805;360.27334;417.13344;406.24245;431.79275;472.48499;359.57006;482.23803;426.49851;435.47895;420.03783;408.92551;406.89422;391.0624;415.62384;440.75127;408.58751;395.75331;381.02279;1;2;2;2;2
50960106;1;18;1;3;1;2;1;1;1;1;2;1;1;1;1;2;5;2;3;2;3;2;4;1;3;4;3;2;1;1;1;1;1;1;1;2;1;4;3;4;2;1;3;4;1;2;1;1;1;1;1;1;1;1;2;1;1;9;3;1;1;1;1;2;1;2;1;2;2;1;2;1;1;1;1;2;2;3;3;2;10.92;11.461451;0.071864;0;72;380.36514;422.29663;431.62341;425.49733;403.40796;368.92275;385.69831;455.35507;392.05921;354.99827;400.08754;405.73563;385.07974;366.95757;390.34073;424.25049;404.41348;398.86907;427.19961;397.86998;397.81974;404.51514;378.57498;406.64993;405.09101;1;2;2;2;2
50960107;2;1;2;3;1;1;1;1;1;1;1;1;1;2;2;1;5;2;3;1;9;1;1;1;3;3;1;2;1;3;1;1;2;1;1;1;4;3;4;4;3;4;3;9;4;1;1;1;1;1;1;1;1;1;2;2;2;2;3;1;1;1;4;4;1;1;1;1;4;1;1;1;1;1;1;1;4;4;4;4;11.67;11.461451;0.071864;0;72;625.51063;548.19625;578.79397;541.25804;586.50136;561.19922;518.11074;583.01489;607.82842;564.01115;520.46556;474.25652;576.01008;553.80121;579.82732;618.8201;516.40113;600.62406;550.58726;565.78323;617.87921;513.85468;599.29611;565.53107;543.53836;5;3;4;3;4
50960108;1;2;1;1;2;2;1;2;1;2;1;1;2;2;2;2;5;1;3;2;3;1;1;1;4;4;1;3;1;3;1;4;4;2;1;1;4;4;3;3;3;4;3;4;4;2;9;1;3;1;4;3;1;1;2;3;1;3;3;1;1;1;3;1;1;1;4;1;4;1;2;1;1;1;1;1;4;4;4;4;11.67;11.461451;0.071864;0;72;488.24131;490.48244;502.76203;480.94025;499.70825;448.52029;512.56528;504.03246;470.2642;511.2108;461.57792;486.6391;497.83135;425.3911;457.22384;478.41334;485.29579;460.79333;510.82489;489.15549;478.14751;510.74343;460.70258;531.6985;488.68736;3;3;3;3;3
50960109;2;10;2;2;1;1;1;1;1;1;2;1;1;1;2;2;5;2;4;2;2;1;2;2;4;4;2;4;3;1;1;1;1;1;2;3;3;3;4;4;3;4;4;4;4;2;2;1;1;1;1;1;1;2;3;2;3;2;3;1;1;4;4;2;2;3;1;4;3;2;2;1;1;2;2;2;1;4;4;3;10.33;11.461451;0.071864;0;72;525.84048;463.65134;463.33131;505.75204;548.67233;505.4421;458.37329;451.00647;528.3157;496.23774;500.51264;463.8179;495.1132;484.95243;506.62825;504.05484;508.21279;517.62259;460.91414;494.44454;483.28652;507.41087;524.07507;439.19037;475.44063;3;2;2;3;3
50960110;1;3;1;3;1;1;1;1;1;1;1;1;1;1;2;2;1;3;1;1;1;1;1;2;4;4;3;3;1;2;1;1;1;1;1;3;4;3;9;3;1;3;4;4;1;4;3;1;2;2;4;3;2;3;3;1;1;1;1;1;4;4;4;1;4;3;4;4;1;4;4;1;4;4;4;2;1;9;2;1;10.08;11.461451;0.071864;0;72;448.02354;491.35214;497.47924;470.14565;480.10166;506.97713;434.56584;492.91086;483.50542;458.53795;492.73386;483.59932;493.87806;456.58819;461.69552;476.30207;484.77925;472.08244;518.30424;509.24682;456.18509;464.12577;431.85996;477.84331;488.64982;2;3;3;2;3
50960112;2;11;2;2;2;2;1;1;1;2;1;1;1;1;1;2;5;3;3;1;2;1;1;1;4;4;1;1;2;1;1;1;1;1;1;4;1;4;4;4;2;4;4;4;3;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;3;1;1;1;1;1;4;1;1;1;1;1;1;1;3;4;4;4;9.92;11.461451;0.071864;0;72;492.67534;538.6186;521.17469;490.39705;499.86118;498.28026;526.0711;470.16203;497.99772;445.86243;539.13024;516.63794;496.06157;494.71233;420.99273;491.31617;520.75885;466.47678;505.7429;493.7085;490.83987;520.81821;465.89708;526.35908;495.55792;3;3;3;3;3
50960113;2;12;2;9;1;1;1;2;2;1;1;1;1;1;1;2;5;1;1;2;2;1;1;1;1;1;1;1;1;4;4;1;1;4;1;2;1;1;1;1;3;3;3;4;4;1;2;3;4;9;1;2;3;4;2;1;2;4;3;1;2;3;1;2;4;3;1;2;3;4;1;1;2;3;2;2;1;4;1;4;10.67;11.461451;0.071864;0;72;370.64901;321.39877;347.57057;382.77002;300.46472;331.74116;348.42632;334.03661;361.30849;329.03766;328.781;320.3888;354.33142;340.14904;298.61982;348.90754;363.69803;379.97074;379.682;347.5319;307.40957;363.24352;379.95315;368.06166;327.96971;1;1;1;1;1
50960114;2;4;2;3;9;2;1;2;1;1;2;1;1;1;2;2;5;3;3;3;9;1;1;3;2;3;1;3;1;2;2;1;9;1;1;4;4;3;1;4;4;4;4;9;9;2;1;1;2;1;1;1;1;1;2;2;2;2;2;1;1;1;1;2;1;1;2;1;4;3;2;1;1;1;2;3;1;4;1;1;11.33;11.461451;0.071864;0;72;383.84953;415.59702;383.80508;395.18243;343.68496;458.88156;412.24496;428.64216;414.03732;366.5798;425.40784;350.23123;416.21102;379.99228;326.5438;371.93481;371.76334;394.98595;391.18133;386.91258;387.40576;370.56616;402.32703;390.72212;387.10367;1;2;1;1;1
50960115;2;13;2;3;2;1;1;2;1;1;1;1;2;2;2;2;5;3;4;1;3;1;1;1;2;2;2;4;1;1;2;1;1;1;1;2;4;3;4;4;4;4;4;4;4;1;1;1;1;1;4;4;1;4;2;1;1;1;1;1;1;1;3;2;4;4;4;4;3;4;4;2;1;4;2;1;1;4;4;4;11.25;11.461451;0.071864;0;72;507.77615;554.86721;519.82143;464.35462;546.92907;499.09882;511.88916;566.8344;545.70244;554.77198;503.6395;529.16448;555.72803;525.39982;518.30045;539.42976;481.96108;503.26971;507.14516;558.62333;498.27324;456.81792;494.60891;475.40295;508.87091;3;4;3;2;3
50960116;2;5;2;4;2;2;2;2;1;2;2;1;1;1;2;2;5;3;9;3;3;1;1;1;4;4;1;4;1;2;1;2;2;1;1;1;2;1;4;4;1;4;4;4;1;1;2;1;1;1;1;2;1;1;3;3;1;2;1;1;1;2;1;1;2;4;3;2;4;4;3;1;3;1;1;1;4;1;4;4;10.08;11.461451;0.071864;0;72;437.30007;447.92019;449.96292;381.27753;401.39331;435.14463;433.33323;431.61682;395.85071;389.64367;429.48211;418.24062;429.48784;398.50025;388.25674;311.8205;460.06236;378.12493;406.33288;418.65447;373.08351;480.38496;436.84785;426.33436;457.14312;2;2;2;1;2
50960117;1;14;1;3;2;1;1;2;1;2;1;1;2;2;2;2;1;3;1;2;1;1;1;1;1;2;1;2;1;1;2;3;1;1;1;4;4;4;3;4;4;4;3;1;4;2;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;2;1;1;1;2;2;3;1;2;1;2;1;1;1;1;2;11;11.461451;0.071864;0;72;366.98489;388.60941;348.46698;360.31597;344.38222;279.70922;383.31247;279.53821;364.28247;349.41741;279.93933;371.21846;298.9364;341.99994;364.42976;321.45714;384.23033;385.76007;353.49896;401.61045;300.73014;388.05077;392.92591;332.66969;400.6978;1;1;1;1;1
50960118;1;6;1;1;2;1;1;2;1;2;1;1;2;2;2;2;1;3;2;3;2;1;2;2;4;4;4;4;4;1;1;1;1;1;1;1;4;4;1;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;2;1;1;1;1;4;1;1;1;1;1;1;1;4;4;4;4;9.92;11.461451;0.071864;0;72;447.14728;424.0046;461.58746;459.84608;451.42369;485.51065;414.39121;514.97163;465.25077;484.84873;451.69265;410.36446;494.04464;465.11426;450.34262;462.6447;460.61761;467.20445;423.15448;433.44004;498.94229;485.56802;530.99273;458.06056;474.15217;2;2;2;2;2
50960119;2;15;2;3;2;1;1;1;1;2;2;1;1;2;2;2;5;2;4;2;1;1;2;1;2;1;1;1;1;2;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;3;3;3;3;3;1;1;1;3;2;4;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;10.08;11.461451;0.071864;0;72;359.25944;380.22432;370.44667;438.30942;357.22257;373.41316;379.65459;424.16174;418.75319;426.89586;384.44031;368.32142;386.90446;427.34854;398.72889;347.96767;443.72194;342.11966;381.26789;357.55346;359.47113;465.20629;362.60337;403.68355;373.88402;1;1;1;2;1
50960120;2;16;2;3;1;1;1;1;1;1;1;1;1;1;1;1;5;1;3;1;1;1;1;1;3;3;3;3;3;3;3;3;1;2;1;4;4;4;4;4;4;4;4;4;4;1;2;1;2;3;1;1;1;1;1;1;1;1;1;1;1;1;4;1;4;1;4;4;1;4;4;4;4;1;1;1;1;1;1;1;11.08;11.461451;0.071864;0;72;462.20046;374.60421;426.05602;376.54554;372.68222;418.34727;329.91171;371.37724;379.90678;407.47655;474.53916;423.57001;431.38387;444.56879;432.99438;408.15801;382.5126;414.7632;372.50144;374.9537;406.47458;405.40568;415.71569;387.19101;388.2312;2;1;2;1;1
50960121;1;7;1;2;3;1;1;1;1;2;2;1;1;2;2;1;5;3;3;2;3;1;1;1;2;2;1;2;4;1;1;1;1;1;1;2;4;4;4;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;3;4;3;1;1;1;1;1;1;1;1;1;2;2;3;3;3;3;10.58;11.461451;0.071864;0;72;512.94172;495.30793;545.22338;506.84884;525.19633;522.64268;540.55331;532.07178;511.01775;473.81123;514.33743;499.38294;523.05292;536.0341;502.32632;548.37771;538.08224;512.0657;554.07834;528.1259;538.50668;496.54382;511.03079;545.05345;526.8481;3;3;3;3;3
50960122;1;8;1;2;2;2;2;2;1;2;2;1;1;1;2;2;5;3;1;2;1;1;1;3;3;2;1;2;2;2;3;1;2;2;1;4;4;4;4;4;4;4;4;4;4;1;1;1;3;1;1;3;2;1;3;1;1;1;3;1;3;1;1;2;1;1;2;1;4;1;1;1;1;2;1;1;4;4;4;4;11.08;11.461451;0.071864;0;72;472.74369;499.9153;469.53098;454.5198;451.76412;515.83064;508.87423;497.00696;417.04034;504.46548;495.86825;496.00911;497.05141;412.23856;428.64475;473.93891;456.52319;434.06364;475.47808;546.43572;468.98604;434.55136;434.43046;475.62876;546.41244;2;3;2;2;2
50960123;2;17;2;3;2;1;1;2;1;1;1;1;1;1;1;2;5;3;4;1;3;1;4;1;2;1;2;2;1;2;4;1;2;1;1;3;4;2;2;2;2;2;2;2;2;2;4;1;1;4;2;1;1;1;1;2;4;2;2;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;1;1;10.08;11.461451;0.071864;0;72;373.15954;355.53609;341.41329;338.18924;327.87966;336.50778;346.12367;362.17101;385.49007;373.18604;365.55316;362.24237;397.90084;395.54197;403.44294;397.43301;388.82876;349.50569;350.26242;394.14284;372.60233;388.23387;354.08221;349.75076;376.02657;1;1;1;1;1
50960124;2;9;2;2;2;2;1;1;1;1;2;1;1;1;2;2;5;3;2;1;3;1;1;2;2;2;2;2;1;4;2;2;3;2;1;3;3;3;9;3;9;2;2;4;4;3;4;9;1;2;2;2;1;4;1;1;2;2;2;1;2;1;3;4;2;2;3;3;2;2;3;1;2;1;2;1;1;2;1;3;11.08;11.461451;0.071864;0;72;402.57619;382.61037;321.51411;401.35035;368.50101;366.97075;391.72282;367.4256;408.17916;420.46871;311.11715;368.06058;324.81783;368.87477;386.78888;379.97107;406.40097;389.71943;384.02612;336.0117;400.39052;407.333;410.71926;431.72837;358.9409;2;1;1;2;1
50960201;2;1;2;3;2;9;9;1;1;2;1;1;2;2;2;2;5;3;4;2;3;1;1;2;4;4;1;1;1;1;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;1;1;1;2;1;1;1;1;1;4;4;4;4;4;1;1;1;4;1;2;2;1;1;4;2;2;1;1;1;2;2;1;4;3;2;11.08;10.940476;0.068598;0;72;425.81809;447.3409;471.61932;455.88172;393.07952;471.70887;455.40498;457.46317;481.13989;441.54306;441.75934;442.56789;446.29403;437.5467;437.13374;452.94048;486.35577;468.52591;424.86425;455.92266;432.0311;495.12082;467.49965;424.55736;457.889;2;2;2;2;1
50960205;2;2;2;3;1;1;1;2;1;1;2;1;1;1;1;2;1;3;3;2;3;2;1;1;3;3;1;1;1;1;1;1;3;1;1;2;1;1;4;4;4;4;1;1;4;1;1;1;3;2;1;1;1;1;3;3;2;3;4;1;1;1;1;3;3;1;2;3;2;3;2;1;3;2;2;2;1;2;2;2;11.25;10.940476;0.068598;0;72;431.0836;430.01423;417.5792;399.13692;424.13276;425.75112;438.95694;435.0185;428.94448;402.51182;404.89202;418.43265;443.93621;414.05887;381.55204;422.46428;416.97556;429.05908;452.77801;460.62686;402.55481;390.67414;407.12281;432.49027;439.92627;2;2;2;1;2
50960206;1;18;1;3;2;1;1;2;1;1;2;1;1;1;2;2;1;2;3;3;3;1;3;2;2;1;1;1;1;1;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;1;1;2;1;1;1;1;1;1;3;4;3;3;2;2;2;1;2;2;2;1;1;3;3;3;1;1;1;1;1;1;1;4;4;4;11.42;10.940476;0.068598;0;72;513.02904;525.00958;565.91093;519.07876;463.95398;527.17024;534.14986;558.90786;550.7717;629.5221;514.28094;477.48998;517.65901;505.29406;586.71008;508.52296;502.51217;501.03773;579.17792;487.0594;529.48546;524.25756;514.49163;560.70208;488.50479;3;3;4;3;2
50960207;1;3;1;1;2;2;1;2;1;2;2;1;2;1;1;2;5;2;4;1;2;2;1;1;1;3;1;2;1;1;1;2;1;1;1;2;1;4;4;1;3;1;4;1;4;2;1;1;1;1;1;1;1;1;4;4;4;4;1;9;4;4;4;4;2;1;1;1;4;1;1;1;1;1;1;2;1;4;1;2;9.67;10.940476;0.068598;0;72;448.0037;470.10777;419.8153;473.93387;444.81705;455.90216;406.99741;447.43111;456.70089;427.37137;421.53784;405.84911;411.97015;437.76512;402.98661;473.90644;465.47678;411.00623;496.3367;436.0501;436.09274;456.68986;377.02623;459.92665;434.07904;2;2;2;2;2
50960208;1;10;1;3;2;2;1;2;1;9;2;1;9;1;2;2;5;2;4;2;1;1;2;1;2;1;1;2;3;1;2;1;9;1;1;1;4;2;4;4;4;2;4;4;4;3;3;9;1;4;1;1;1;1;4;4;4;4;1;1;2;9;2;2;3;2;1;2;2;4;3;4;1;1;1;1;1;4;4;4;10.33;10.940476;0.068598;0;72;402.85433;434.87443;434.79244;437.29893;409.59521;422.50376;443.71485;416.8537;466.69285;424.95126;372.10609;426.95463;380.45012;459.59173;367.19049;434.27478;417.81034;457.39927;445.82695;427.52378;406.67823;416.99373;487.3127;435.63484;425.13096;2;2;2;2;2
50960209;2;4;2;3;1;2;1;2;1;1;2;1;1;1;2;2;2;2;1;1;3;2;4;3;2;2;2;1;1;2;2;2;1;1;1;4;3;3;4;4;4;4;4;4;4;2;2;1;2;2;2;2;1;1;4;4;4;4;4;1;1;4;4;1;3;4;4;4;3;4;3;3;3;2;1;1;2;4;4;4;9.92;10.940476;0.068598;0;72;433.40635;487.10901;487.36693;498.95863;487.17786;515.07691;478.5208;465.82042;484.29729;477.50893;496.24328;529.14374;483.94385;455.94741;463.41837;455.91366;502.94286;485.36297;500.18148;452.08331;436.14159;501.47498;447.85153;491.43279;455.29843;2;3;3;3;3
